x,y,saturation,concentration
2.635,1.025,0,0.432401
2.645,1.025,0,0.360398
2.655,1.025,0,0.295146
2.665,1.025,0,0.238385
2.675,1.025,0,0.190865
2.685,1.025,0,0.147316
2.695,1.025,0,0.118491
2.705,1.025,0,0.0946777
2.715,1.025,0,0.0743054
2.725,1.025,0,0.0570204
2.735,1.025,0,0.04258
2.745,1.025,0,0.029058
2.755,1.025,0,0.0216263
2.765,1.025,0,0.0158869
2.775,1.025,0,0.0113731
2.785,1.025,0,0.00788074
2.795,1.025,0,0.00525467
2.805,1.025,0,0.00309574
2.815,1.025,0,0.00200318
2.825,1.025,0,0.00126591
2.835,1.025,0,0.000769105
2.845,1.025,0,0.000461314
2.855,1.025,0,0.000304561
0.005,1.035,0,2.40805e-10
0.015,1.035,0,2.92104e-10
0.025,1.035,0,3.77203e-10
0.035,1.035,0,4.90116e-10
0.045,1.035,0,6.22446e-10
0.055,1.035,0,7.66465e-10
0.065,1.035,0,9.33017e-10
0.075,1.035,0,1.03854e-09
0.085,1.035,0,1.11276e-09
0.095,1.035,0,1.15445e-09
0.105,1.035,0,1.1646e-09
0.115,1.035,0,1.14549e-09
0.125,1.035,0,1.09016e-09
0.135,1.035,0,1.03164e-09
0.145,1.035,0,9.71651e-10
0.155,1.035,0,9.18867e-10
0.165,1.035,0,8.89351e-10
0.175,1.035,0,9.1238e-10
0.185,1.035,0,1.25259e-09
0.195,1.035,0,2.4717e-09
0.205,1.035,0,6.25103e-09
0.215,1.035,0,1.66857e-08
0.225,1.035,0,4.20278e-08
0.235,1.035,0,1.01022e-07
0.245,1.035,0,3.17462e-07
0.255,1.035,0,8.34749e-07
0.265,1.035,0,2.04201e-06
0.275,1.035,0,4.6287e-06
0.285,1.035,0,9.68526e-06
0.295,1.035,0,1.98195e-05
0.305,1.035,0,4.65544e-05
0.315,1.035,0,9.34713e-05
0.325,1.035,0,0.000176256
0.335,1.035,0,0.00031318
0.345,1.035,0,0.000526836
0.355,1.035,0,0.00087953
0.365,1.035,0,0.00154304
0.375,1.035,0,0.00240622
0.385,1.035,0,0.00358794
0.395,1.035,0,0.00513851
0.405,1.035,0,0.00710151
0.415,1.035,0,0.00974261
0.425,1.035,0,0.0135212
0.435,1.035,0,0.0175403
0.445,1.035,0,0.0222261
0.455,1.035,0,0.0275565
0.465,1.035,0,0.0334979
0.475,1.035,0,0.0406175
0.485,1.035,0,0.0490902
0.495,1.035,0,0.0569621
0.505,1.035,0,0.0652392
0.515,1.035,0,0.0738226
0.525,1.035,0,0.0825991
0.535,1.035,0,0.0922593
0.545,1.035,0,0.102293
0.555,1.035,0,0.110759
0.565,1.035,0,0.119158
0.575,1.035,0,0.127583
0.585,1.035,0,0.136053
0.595,1.035,0,0.145249
0.605,1.035,0,0.152601
0.615,1.035,0,0.156681
0.625,1.035,0,0.158897
0.635,1.035,0,0.159483
0.645,1.035,0,0.158879
0.655,1.035,0,0.158021
0.665,1.035,0,0.158727
0.675,1.035,0,0.158624
0.685,1.035,0,0.157173
0.695,1.035,0,0.154205
0.705,1.035,0,0.149814
0.715,1.035,0,0.14379
0.725,1.035,0,0.138849
0.735,1.035,0,0.135932
0.745,1.035,0,0.134049
0.755,1.035,0,0.132867
0.765,1.035,0,0.13199
0.775,1.035,0,0.130696
0.785,1.035,0,0.128343
0.795,1.035,0,0.124977
0.805,1.035,0,0.120319
0.815,1.035,0,0.114286
0.825,1.035,0,0.106869
0.835,1.035,0,0.0967358
0.845,1.035,0,0.0859803
0.855,1.035,0,0.0761498
0.865,1.035,0,0.0666594
0.875,1.035,0,0.0577484
0.885,1.035,0,0.0495727
0.895,1.035,0,0.0411557
0.905,1.035,0,0.0342891
0.915,1.035,0,0.0288902
0.925,1.035,0,0.0243089
0.935,1.035,0,0.0205769
0.945,1.035,0,0.0177325
0.955,1.035,0,0.0158383
0.965,1.035,0,0.0158968
0.975,1.035,0,0.0177078
0.985,1.035,0,0.0214829
0.995,1.035,0,0.027576
1.005,1.035,0,0.0430221
1.015,1.035,0,0.130593
1.025,1.035,0,0.151521
1.035,1.035,0,0.159901
1.045,1.035,0,0.171081
1.055,1.035,0,0.186179
1.065,1.035,0,0.204577
1.075,1.035,0,0.228808
1.085,1.035,0,0.251437
1.095,1.035,0,0.272002
1.105,1.035,0,0.290984
1.115,1.035,0,0.307602
1.125,1.035,0,0.321158
1.135,1.035,0,0.332373
1.145,1.035,0,0.340004
1.155,1.035,0,0.351362
1.165,1.035,0,0.361403
1.175,1.035,0,0.367527
1.185,1.035,0,0.368814
1.195,1.035,0,0.367411
1.205,1.035,0,0.366765
1.215,1.035,0,0.367261
1.225,1.035,0,0.368571
1.235,1.035,0,0.370263
1.245,1.035,0,0.371738
1.255,1.035,0,0.371561
1.265,1.035,0,0.368818
1.275,1.035,0,0.364349
1.285,1.035,0,0.358898
1.295,1.035,0,0.353422
1.305,1.035,0,0.349079
1.315,1.035,0,0.347924
1.325,1.035,0,0.349627
1.335,1.035,0,0.352053
1.345,1.035,0,0.354601
1.355,1.035,0,0.356559
1.365,1.035,0,0.357109
1.375,1.035,0,0.353308
1.385,1.035,0,0.344733
1.395,1.035,0,0.331652
1.405,1.035,0,0.31531
1.415,1.035,0,0.29746
1.425,1.035,0,0.280345
1.435,1.035,0,0.266693
1.445,1.035,0,0.268588
1.455,1.035,0,0.275841
1.465,1.035,0,0.288469
1.475,1.035,0,0.303915
1.485,1.035,0,0.31692
1.495,1.035,0,0.271539
1.505,1.035,0.24671,0.372426
1.515,1.035,0.312353,0.440315
1.525,1.035,0.191624,0.535273
1.535,1.035,0,0.662206
1.545,1.035,0,0.866096
1.555,1.035,0,0.860646
1.565,1.035,0,0.625368
1.575,1.035,0,0.4769
1.585,1.035,0,0.472559
1.595,1.035,0,0.62425
1.605,1.035,0,0.905468
1.615,1.035,0,1.17729
1.625,1.035,0,1.2077
1.635,1.035,0,1.03559
1.645,1.035,0,0.757681
1.655,1.035,0,0.484813
1.665,1.035,0,0.346447
1.675,1.035,0,0.431553
1.685,1.035,0,0.814545
1.695,1.035,0,1.11278
1.705,1.035,0,1.21034
1.715,1.035,0,1.06621
1.725,1.035,0,0.709039
1.735,1.035,0,0.352458
1.745,1.035,0,0.208308
1.755,1.035,0,0.12889
1.765,1.035,0,0.0897579
1.775,1.035,0,0.0734747
1.785,1.035,0,0.0706852
1.795,1.035,0,0.0776321
1.805,1.035,0,0.0833498
1.815,1.035,0,0.106993
1.825,1.035,0,0.150613
1.835,1.035,0,0.217183
1.845,1.035,0,0.325806
1.855,1.035,0,0.551242
1.865,1.035,0,0.784915
1.875,1.035,0,1.00722
1.885,1.035,0,1.17842
1.895,1.035,0,1.23569
1.905,1.035,0,1.01153
1.915,1.035,0,0.52408
1.925,1.035,0,0.317263
1.935,1.035,0,0.191228
1.945,1.035,0,0.115536
1.955,1.035,0,0.07249
1.965,1.035,0,0.05553
1.975,1.035,0,0.0670907
1.985,1.035,0,0.0997768
1.995,1.035,0,0.164599
2.005,1.035,0,0.288872
2.015,1.035,0,0.501274
2.025,1.035,0,0.881271
2.035,1.035,0,1.14043
2.045,1.035,0,0.947622
2.055,1.035,0,0.646143
2.065,1.035,0,0.382957
2.075,1.035,0,0.244588
2.085,1.035,0,0.180815
2.095,1.035,0,0.152068
2.105,1.035,0,0.142618
2.115,1.035,0,0.149018
2.125,1.035,0,0.173415
2.135,1.035,0,0.218982
2.145,1.035,0,0.308069
2.155,1.035,0,0.511462
2.165,1.035,0,0.824077
2.175,1.035,0,1.01158
2.185,1.035,0,0.993415
2.195,1.035,0,0.766122
2.205,1.035,0,0.444798
2.215,1.035,0,0.354893
2.225,1.035,0,0.370936
2.235,1.035,0,0.470449
2.245,1.035,0,0.661968
2.255,1.035,0,0.935373
2.265,1.035,0,1.1966
2.275,1.035,0,1.13639
2.285,1.035,0,0.922942
2.295,1.035,0,0.651572
2.305,1.035,0,0.395292
2.315,1.035,0,0.216268
2.325,1.035,0,0.124319
2.335,1.035,0,0.0928507
2.345,1.035,0,0.0845261
2.355,1.035,0,0.0897855
2.365,1.035,0,0.107512
2.375,1.035,0,0.138011
2.385,1.035,0,0.193889
2.395,1.035,0,0.243535
2.405,1.035,0,0.282123
2.415,1.035,0,0.301824
2.425,1.035,0,0.304061
2.435,1.035,0,0.296809
2.445,1.035,0,0.292706
2.455,1.035,0,0.320438
2.465,1.035,0,0.401908
2.475,1.035,0,0.545288
2.485,1.035,0,0.720673
2.495,1.035,0,0.878131
2.505,1.035,0,0.978483
2.515,1.035,0,0.951861
2.525,1.035,0,0.820074
2.535,1.035,0,0.659508
2.545,1.035,0,0.516815
2.555,1.035,0,0.426432
2.565,1.035,0,0.419613
2.575,1.035,0,0.499262
2.585,1.035,0,0.567856
2.595,1.035,0,0.602564
2.605,1.035,0,0.595664
2.615,1.035,0,0.551727
2.625,1.035,0,0.465201
2.635,1.035,0,0.388801
2.645,1.035,0,0.322619
2.655,1.035,0,0.26418
2.665,1.035,0,0.21408
2.675,1.035,0,0.172632
2.685,1.035,0,0.135697
2.695,1.035,0,0.111228
2.705,1.035,0,0.0908845
2.715,1.035,0,0.0733175
2.725,1.035,0,0.0582146
2.735,1.035,0,0.0453644
2.745,1.035,0,0.0329563
2.755,1.035,0,0.025975
2.765,1.035,0,0.0198321
2.775,1.035,0,0.0145577
2.785,1.035,0,0.010221
2.795,1.035,0,0.00683623
2.805,1.035,0,0.00400296
2.815,1.035,0,0.002569
2.825,1.035,0,0.00159605
2.835,1.035,0,0.000943634
2.845,1.035,0,0.000546676
2.855,1.035,0,0.000349504
0.005,1.045,0,6.48631e-11
0.015,1.045,0,7.88231e-11
0.025,1.045,0,1.02014e-10
0.035,1.045,0,1.32819e-10
0.045,1.045,0,1.68961e-10
0.055,1.045,0,2.08339e-10
0.065,1.045,0,2.53941e-10
0.075,1.045,0,2.82885e-10
0.085,1.045,0,3.03308e-10
0.095,1.045,0,3.14893e-10
0.105,1.045,0,3.17935e-10
0.115,1.045,0,3.13101e-10
0.125,1.045,0,2.98761e-10
0.135,1.045,0,2.84003e-10
0.145,1.045,0,2.7054e-10
0.155,1.045,0,2.64531e-10
0.165,1.045,0,2.79999e-10
0.175,1.045,0,3.45809e-10
0.185,1.045,0,7.29087e-10
0.195,1.045,0,1.97659e-09
0.205,1.045,0,5.78304e-09
0.215,1.045,0,1.62678e-08
0.225,1.045,0,4.17565e-08
0.235,1.045,0,1.01174e-07
0.245,1.045,0,3.19946e-07
0.255,1.045,0,8.44814e-07
0.265,1.045,0,2.0741e-06
0.275,1.045,0,4.71647e-06
0.285,1.045,0,9.89584e-06
0.295,1.045,0,2.03006e-05
0.305,1.045,0,4.78464e-05
0.315,1.045,0,9.63339e-05
0.325,1.045,0,0.000182076
0.335,1.045,0,0.000324104
0.345,1.045,0,0.00054591
0.355,1.045,0,0.000912201
0.365,1.045,0,0.00160055
0.375,1.045,0,0.00249339
0.385,1.045,0,0.00371122
0.395,1.045,0,0.00530533
0.405,1.045,0,0.00732277
0.415,1.045,0,0.0100453
0.425,1.045,0,0.0138372
0.435,1.045,0,0.017689
0.445,1.045,0,0.0220189
0.455,1.045,0,0.02678
0.465,1.045,0,0.0319173
0.475,1.045,0,0.0378568
0.485,1.045,0,0.0446224
0.495,1.045,0,0.0506522
0.505,1.045,0,0.0568208
0.515,1.045,0,0.0630954
0.525,1.045,0,0.069437
0.535,1.045,0,0.076387
0.545,1.045,0,0.0836473
0.555,1.045,0,0.08985
0.565,1.045,0,0.0960929
0.575,1.045,0,0.102476
0.585,1.045,0,0.109071
0.595,1.045,0,0.116622
0.605,1.045,0,0.12411
0.615,1.045,0,0.129507
0.625,1.045,0,0.133681
0.635,1.045,0,0.136544
0.645,1.045,0,0.138097
0.655,1.045,0,0.138399
0.665,1.045,0,0.137405
0.675,1.045,0,0.135154
0.685,1.045,0,0.131676
0.695,1.045,0,0.127131
0.705,1.045,0,0.121831
0.715,1.045,0,0.115812
0.725,1.045,0,0.111064
0.735,1.045,0,0.108249
0.745,1.045,0,0.10651
0.755,1.045,0,0.105605
0.765,1.045,0,0.105214
0.775,1.045,0,0.104747
0.785,1.045,0,0.103387
0.795,1.045,0,0.101007
0.805,1.045,0,0.0975184
0.815,1.045,0,0.0929698
0.825,1.045,0,0.0874818
0.835,1.045,0,0.0802467
0.845,1.045,0,0.0726839
0.855,1.045,0,0.0656808
0.865,1.045,0,0.0587756
0.875,1.045,0,0.0520925
0.885,1.045,0,0.0457179
0.895,1.045,0,0.0388792
0.905,1.045,0,0.033086
0.915,1.045,0,0.0284118
0.925,1.045,0,0.0243733
0.935,1.045,0,0.0210597
0.945,1.045,0,0.0185736
0.955,1.045,0,0.0171087
0.965,1.045,0,0.0176267
0.975,1.045,0,0.0199422
0.985,1.045,0,0.0241747
0.995,1.045,0,0.0310693
1.005,1.045,0,0.0860228
1.015,1.045,0,0.136592
1.025,1.045,0,0.149214
1.035,1.045,0,0.159677
1.045,1.045,0,0.171188
1.055,1.045,0,0.184232
1.065,1.045,0,0.198429
1.075,1.045,0,0.215627
1.085,1.045,0,0.23286
1.095,1.045,0,0.248959
1.105,1.045,0,0.263784
1.115,1.045,0,0.276453
1.125,1.045,0,0.286245
1.135,1.045,0,0.293179
1.145,1.045,0,0.297234
1.155,1.045,0,0.307105
1.165,1.045,0,0.315901
1.175,1.045,0,0.320893
1.185,1.045,0,0.321917
1.195,1.045,0,0.321039
1.205,1.045,0,0.321056
1.215,1.045,0,0.322065
1.225,1.045,0,0.323759
1.235,1.045,0,0.325782
1.245,1.045,0,0.327693
1.255,1.045,0,0.328861
1.265,1.045,0,0.328446
1.275,1.045,0,0.327277
1.285,1.045,0,0.325689
1.295,1.045,0,0.324086
1.305,1.045,0,0.322954
1.315,1.045,0,0.323327
1.325,1.045,0,0.325113
1.335,1.045,0,0.327448
1.345,1.045,0,0.329936
1.355,1.045,0,0.332123
1.365,1.045,0,0.33351
1.375,1.045,0,0.332575
1.385,1.045,0,0.328627
1.395,1.045,0,0.322036
1.405,1.045,0,0.313324
1.415,1.045,0,0.303473
1.425,1.045,0,0.293912
1.435,1.045,0,0.287724
1.445,1.045,0,0.291808
1.455,1.045,0,0.301559
1.465,1.045,0,0.318075
1.475,1.045,0,0.340878
1.485,1.045,0,0.36798
1.495,1.045,0,0.376822
1.505,1.045,0.639118,0.93129
1.515,1.045,0.809151,1.67019
1.525,1.045,0.496393,1.08328
1.535,1.045,0,0.924224
1.545,1.045,0,1.04219
1.555,1.045,0,0.984952
1.565,1.045,0,0.743827
1.575,1.045,0,0.601111
1.585,1.045,0,0.609171
1.595,1.045,0,0.763979
1.605,1.045,0,1.00426
1.615,1.045,0,1.2205
1.625,1.045,0,1.23888
1.635,1.045,0,1.09607
1.645,1.045,0,0.854033
1.655,1.045,0,0.598165
1.665,1.045,0,0.446271
1.675,1.045,0,0.558453
1.685,1.045,0,0.970027
1.695,1.045,0,1.24529
1.705,1.045,0,1.30516
1.715,1.045,0,1.14169
1.725,1.045,0,0.806013
1.735,1.045,0,0.433809
1.745,1.045,0,0.269037
1.755,1.045,0,0.177982
1.765,1.045,0,0.134849
1.775,1.045,0,0.119725
1.785,1.045,0,0.121532
1.795,1.045,0,0.135408
1.805,1.045,0,0.145527
1.815,1.045,0,0.18294
1.825,1.045,0,0.252627
1.835,1.045,0,0.360537
1.845,1.045,0,0.537331
1.855,1.045,0,0.838804
1.865,1.045,0,1.06042
1.875,1.045,0,1.24463
1.885,1.045,0,1.35837
1.895,1.045,0,1.3425
1.905,1.045,0,1.02637
1.915,1.045,0,0.576425
1.925,1.045,0,0.350774
1.935,1.045,0,0.212904
1.945,1.045,0,0.134129
1.955,1.045,0,0.0921964
1.965,1.045,0,0.0773484
1.975,1.045,0,0.0942023
1.985,1.045,0,0.135214
1.995,1.045,0,0.218472
2.005,1.045,0,0.383505
2.015,1.045,0,0.65385
2.025,1.045,0,1.04319
2.035,1.045,0,1.27066
2.045,1.045,0,1.10084
2.055,1.045,0,0.80213
2.065,1.045,0,0.50736
2.075,1.045,0,0.312202
2.085,1.045,0,0.225719
2.095,1.045,0,0.188897
2.105,1.045,0,0.173803
2.115,1.045,0,0.173744
2.125,1.045,0,0.191129
2.135,1.045,0,0.230354
2.145,1.045,0,0.317185
2.155,1.045,0,0.516429
2.165,1.045,0,0.864759
2.175,1.045,0,1.11688
2.185,1.045,0,1.15843
2.195,1.045,0,0.948781
2.205,1.045,0,0.568382
2.215,1.045,0,0.416271
2.225,1.045,0,0.406692
2.235,1.045,0,0.503541
2.245,1.045,0,0.709749
2.255,1.045,0,1.00778
2.265,1.045,0,1.29374
2.275,1.045,0,1.25029
2.285,1.045,0,1.05367
2.295,1.045,0,0.788607
2.305,1.045,0,0.519318
2.315,1.045,0,0.305761
2.325,1.045,0,0.188071
2.335,1.045,0,0.150636
2.345,1.045,0,0.146109
2.355,1.045,0,0.162463
2.365,1.045,0,0.198861
2.375,1.045,0,0.256239
2.385,1.045,0,0.355108
2.395,1.045,0,0.46039
2.405,1.045,0,0.524881
2.415,1.045,0,0.549803
2.425,1.045,0,0.542328
2.435,1.045,0,0.518011
2.445,1.045,0,0.495187
2.455,1.045,0,0.519641
2.465,1.045,0,0.610771
2.475,1.045,0,0.742501
2.485,1.045,0,0.880414
2.495,1.045,0,0.984088
2.505,1.045,0,1.01758
2.515,1.045,0,0.949858
2.525,1.045,0,0.822166
2.535,1.045,0,0.692795
2.545,1.045,0,0.587329
2.555,1.045,0,0.516219
2.565,1.045,0,0.51896
2.575,1.045,0,0.590141
2.585,1.045,0,0.621233
2.595,1.045,0,0.613343
2.605,1.045,0,0.570755
2.615,1.045,0,0.504052
2.625,1.045,0,0.415645
2.635,1.045,0,0.34809
2.645,1.045,0,0.292265
2.655,1.045,0,0.244247
2.665,1.045,0,0.203346
2.675,1.045,0,0.168907
2.685,1.045,0,0.138189
2.695,1.045,0,0.116406
2.705,1.045,0,0.0975678
2.715,1.045,0,0.0808222
2.725,1.045,0,0.0661076
2.735,1.045,0,0.0533776
2.745,1.045,0,0.040784
2.755,1.045,0,0.0331524
2.765,1.045,0,0.0256815
2.775,1.045,0,0.0189356
2.785,1.045,0,0.0132546
2.795,1.045,0,0.00877421
2.805,1.045,0,0.00502507
2.815,1.045,0,0.00314525
2.825,1.045,0,0.00188778
2.835,1.045,0,0.0010798
2.845,1.045,0,0.000608179
2.855,1.045,0,0.000379697
0.005,1.055,0,1.59136e-11
0.015,1.055,0,1.93744e-11
0.025,1.055,0,2.51314e-11
0.035,1.055,0,3.27888e-11
0.045,1.055,0,4.17848e-11
0.055,1.055,0,5.16002e-11
0.065,1.055,0,6.29929e-11
0.075,1.055,0,7.02491e-11
0.085,1.055,0,7.53994e-11
0.095,1.055,0,7.83689e-11
0.105,1.055,0,7.92388e-11
0.115,1.055,0,7.81905e-11
0.125,1.055,0,7.4964e-11
0.135,1.055,0,7.20289e-11
0.145,1.055,0,7.09548e-11
0.155,1.055,0,7.67871e-11
0.165,1.055,0,1.01899e-10
0.175,1.055,0,1.72659e-10
0.185,1.055,0,5.34621e-10
0.195,1.055,0,1.68643e-09
0.205,1.055,0,5.19077e-09
0.215,1.055,0,1.48508e-08
0.225,1.055,0,3.83709e-08
0.235,1.055,0,9.32722e-08
0.245,1.055,0,2.95994e-07
0.255,1.055,0,7.83784e-07
0.265,1.055,0,1.92924e-06
0.275,1.055,0,4.39728e-06
0.285,1.055,0,9.2445e-06
0.295,1.055,0,1.89987e-05
0.305,1.055,0,4.4888e-05
0.315,1.055,0,9.05618e-05
0.325,1.055,0,0.00017146
0.335,1.055,0,0.000305625
0.345,1.055,0,0.000515326
0.355,1.055,0,0.000861833
0.365,1.055,0,0.00151298
0.375,1.055,0,0.00235631
0.385,1.055,0,0.0035025
0.395,1.055,0,0.0049935
0.405,1.055,0,0.00686569
0.415,1.055,0,0.00936596
0.425,1.055,0,0.012783
0.435,1.055,0,0.0161373
0.445,1.055,0,0.0197816
0.455,1.055,0,0.0236527
0.465,1.055,0,0.0276869
0.475,1.055,0,0.0321729
0.485,1.055,0,0.0370708
0.495,1.055,0,0.0413104
0.505,1.055,0,0.0455706
0.515,1.055,0,0.0498525
0.525,1.055,0,0.0541552
0.535,1.055,0,0.0588822
0.545,1.055,0,0.0638918
0.555,1.055,0,0.0682506
0.565,1.055,0,0.0727053
0.575,1.055,0,0.0773328
0.585,1.055,0,0.0822008
0.595,1.055,0,0.0879439
0.605,1.055,0,0.0940874
0.615,1.055,0,0.0990751
0.625,1.055,0,0.103321
0.635,1.055,0,0.106565
0.645,1.055,0,0.108616
0.655,1.055,0,0.109245
0.665,1.055,0,0.107922
0.675,1.055,0,0.10527
0.685,1.055,0,0.101581
0.695,1.055,0,0.0971529
0.705,1.055,0,0.0923492
0.715,1.055,0,0.0871552
0.725,1.055,0,0.0830088
0.735,1.055,0,0.0804217
0.745,1.055,0,0.0787629
0.755,1.055,0,0.0779201
0.765,1.055,0,0.0776946
0.775,1.055,0,0.077643
0.785,1.055,0,0.0769472
0.795,1.055,0,0.0753656
0.805,1.055,0,0.0729249
0.815,1.055,0,0.0697546
0.825,1.055,0,0.0660462
0.835,1.055,0,0.0614147
0.845,1.055,0,0.0566424
0.855,1.055,0,0.0522156
0.865,1.055,0,0.0477437
0.875,1.055,0,0.0432788
0.885,1.055,0,0.0388756
0.895,1.055,0,0.0339507
0.905,1.055,0,0.0295987
0.915,1.055,0,0.0259858
0.925,1.055,0,0.022816
0.935,1.055,0,0.0202138
0.945,1.055,0,0.0183192
0.955,1.055,0,0.0174372
0.965,1.055,0,0.0184505
0.975,1.055,0,0.0212992
0.985,1.055,0,0.0261498
0.995,1.055,0,0.0337374
1.005,1.055,0,0.088429
1.015,1.055,0,0.127022
1.025,1.055,0,0.138064
1.035,1.055,0,0.148152
1.045,1.055,0,0.158886
1.055,1.055,0,0.17001
1.065,1.055,0,0.180783
1.075,1.055,0,0.192573
1.085,1.055,0,0.206998
1.095,1.055,0,0.219824
1.105,1.055,0,0.230984
1.115,1.055,0,0.239848
1.125,1.055,0,0.24599
1.135,1.055,0,0.249378
1.145,1.055,0,0.251114
1.155,1.055,0,0.255542
1.165,1.055,0,0.259109
1.175,1.055,0,0.260502
1.185,1.055,0,0.259992
1.195,1.055,0,0.258794
1.205,1.055,0,0.258711
1.215,1.055,0,0.259551
1.225,1.055,0,0.261054
1.235,1.055,0,0.262959
1.245,1.055,0,0.26495
1.255,1.055,0,0.266852
1.265,1.055,0,0.267712
1.275,1.055,0,0.268075
1.285,1.055,0,0.268206
1.295,1.055,0,0.268349
1.305,1.055,0,0.268777
1.315,1.055,0,0.270246
1.325,1.055,0,0.272312
1.335,1.055,0,0.274793
1.345,1.055,0,0.2775
1.355,1.055,0,0.280185
1.365,1.055,0,0.282568
1.375,1.055,0,0.284358
1.385,1.055,0,0.284491
1.395,1.055,0,0.283667
1.405,1.055,0,0.282248
1.415,1.055,0,0.280801
1.425,1.055,0,0.280111
1.435,1.055,0,0.2835
1.445,1.055,0,0.292086
1.455,1.055,0,0.305533
1.465,1.055,0,0.324151
1.475,1.055,0,0.348774
1.485,1.055,0,0.380151
1.495,1.055,0,0.414009
1.505,1.055,0.692656,0.823381
1.515,1.055,0.876849,1.66874
1.525,1.055,0.537889,1.11991
1.535,1.055,0,1.01855
1.545,1.055,0,1.06622
1.555,1.055,0,1.04206
1.565,1.055,0,0.850752
1.575,1.055,0,0.748045
1.585,1.055,0,0.777573
1.595,1.055,0,0.921734
1.605,1.055,0,1.09348
1.615,1.055,0,1.24135
1.625,1.055,0,1.25735
1.635,1.055,0,1.16227
1.645,1.055,0,0.981696
1.655,1.055,0,0.76507
1.665,1.055,0,0.59198
1.675,1.055,0,0.724199
1.685,1.055,0,1.11821
1.695,1.055,0,1.35678
1.705,1.055,0,1.39067
1.715,1.055,0,1.22899
1.725,1.055,0,0.920174
1.735,1.055,0,0.549469
1.745,1.055,0,0.368847
1.755,1.055,0,0.267037
1.765,1.055,0,0.219742
1.775,1.055,0,0.206343
1.785,1.055,0,0.214164
1.795,1.055,0,0.236616
1.805,1.055,0,0.255352
1.815,1.055,0,0.308477
1.825,1.055,0,0.405457
1.835,1.055,0,0.554649
1.845,1.055,0,0.790495
1.855,1.055,0,1.08051
1.865,1.055,0,1.26563
1.875,1.055,0,1.4044
1.885,1.055,0,1.47022
1.895,1.055,0,1.41247
1.905,1.055,0,1.07733
1.915,1.055,0,0.657
1.925,1.055,0,0.415187
1.935,1.055,0,0.263196
1.945,1.055,0,0.177067
1.955,1.055,0,0.133827
1.965,1.055,0,0.121099
1.975,1.055,0,0.145464
1.985,1.055,0,0.198204
1.995,1.055,0,0.303554
2.005,1.055,0,0.499283
2.015,1.055,0,0.798482
2.025,1.055,0,1.17549
2.035,1.055,0,1.38326
2.045,1.055,0,1.24448
2.055,1.055,0,0.971358
2.065,1.055,0,0.670431
2.075,1.055,0,0.431985
2.085,1.055,0,0.31767
2.095,1.055,0,0.269373
2.105,1.055,0,0.24675
2.115,1.055,0,0.239088
2.125,1.055,0,0.249818
2.135,1.055,0,0.285713
2.145,1.055,0,0.379602
2.155,1.055,0,0.607207
2.165,1.055,0,0.949266
2.175,1.055,0,1.22111
2.185,1.055,0,1.30049
2.195,1.055,0,1.12327
2.205,1.055,0,0.741924
2.215,1.055,0,0.522586
2.225,1.055,0,0.482626
2.235,1.055,0,0.569365
2.245,1.055,0,0.782246
2.255,1.055,0,1.09797
2.265,1.055,0,1.3915
2.275,1.055,0,1.35785
2.285,1.055,0,1.18062
2.295,1.055,0,0.929929
2.305,1.055,0,0.660831
2.315,1.055,0,0.429277
2.325,1.055,0,0.290044
2.335,1.055,0,0.247709
2.345,1.055,0,0.249516
2.355,1.055,0,0.281432
2.365,1.055,0,0.343504
2.375,1.055,0,0.438271
2.385,1.055,0,0.601976
2.395,1.055,0,0.811597
2.405,1.055,0,0.889319
2.415,1.055,0,0.905719
2.425,1.055,0,0.881285
2.435,1.055,0,0.830234
2.445,1.055,0,0.781644
2.455,1.055,0,0.797903
2.465,1.055,0,0.883662
2.475,1.055,0,0.970961
2.485,1.055,0,1.03456
2.495,1.055,0,1.06526
2.505,1.055,0,1.02288
2.515,1.055,0,0.913613
2.525,1.055,0,0.805776
2.535,1.055,0,0.717805
2.545,1.055,0,0.653238
2.555,1.055,0,0.606447
2.565,1.055,0,0.607996
2.575,1.055,0,0.632236
2.585,1.055,0,0.621613
2.595,1.055,0,0.579644
2.605,1.055,0,0.515481
2.615,1.055,0,0.44405
2.625,1.055,0,0.36624
2.635,1.055,0,0.312737
2.645,1.055,0,0.270839
2.655,1.055,0,0.236408
2.665,1.055,0,0.207917
2.675,1.055,0,0.183781
2.685,1.055,0,0.159896
2.695,1.055,0,0.138486
2.705,1.055,0,0.118248
2.715,1.055,0,0.0991633
2.725,1.055,0,0.0816559
2.735,1.055,0,0.0659757
2.745,1.055,0,0.049744
2.755,1.055,0,0.0388039
2.765,1.055,0,0.0294087
2.775,1.055,0,0.0214123
2.785,1.055,0,0.0148658
2.795,1.055,0,0.00976255
2.805,1.055,0,0.00552192
2.815,1.055,0,0.00341159
2.825,1.055,0,0.00201498
2.835,1.055,0,0.00113152
2.845,1.055,0,0.000626122
2.855,1.055,0,0.000384626
0.005,1.065,0,3.36413e-12
0.015,1.065,0,4.10306e-12
0.025,1.065,0,5.33387e-12
0.035,1.065,0,6.97316e-12
0.045,1.065,0,8.90183e-12
0.055,1.065,0,1.10098e-11
0.065,1.065,0,1.34637e-11
0.075,1.065,0,1.50341e-11
0.085,1.065,0,1.61578e-11
0.095,1.065,0,1.68202e-11
0.105,1.065,0,1.70423e-11
0.115,1.065,0,1.6871e-11
0.125,1.065,0,1.63425e-11
0.135,1.065,0,1.62031e-11
