t_s,p1_Pa,p2_Pa,mobA_kg,immobA_kg,dissA_kg,sealA_kg,mobB_kg,immobB_kg,dissB_kg,sealB_kg,M_C,CO2tot_kg
400200,109484.854546532,103624.930307719,0.000389139913618082,6.15563995468977e-07,0.00271490119311318,0.000513841976207728,0,0,0.000516236767231872,4.51364850394832e-06,0.70677668807078,0.00855696819543042
400800,109484.854546532,103624.930307719,0.000387232222126128,6.79892365541543e-07,0.00271715475305639,0.000514001019944781,0,0,0.000516251243511606,4.51783046963337e-06,0.705616619832485,0.008556968192506
401400,109484.854546532,103624.930307719,0.000385672506690825,5.53084433601103e-07,0.00271921916424172,0.000514160857813563,0,0,0.000516260958726891,4.52180428590829e-06,0.704462293712137,0.00855696813017729
402000,109484.854546532,103624.930307719,0.000384059303383485,4.96714014854751e-07,0.00272126274974949,0.000514322199790298,0,0,0.000516270485750324,4.52571311661922e-06,0.703295575395733,0.00855696815834869
402600,109484.854546532,103624.930307719,0.000382399425117736,4.07757200505753e-07,0.00272340182197577,0.000514484645081102,0,0,0.000516282991493207,4.52965702512389e-06,0.702261383761665,0.0085569682540556
403200,109484.854546532,103624.930307719,0.000380529447393015,5.71452427273687e-07,0.00272548906546934,0.000514649773562166,0,0,0.000516294445757907,4.5335201477234e-06,0.701502917690019,0.00855696829270901
403800,109484.854546532,103624.930307719,0.000379013199276997,4.100739792076e-07,0.00272754119400401,0.000514817528189042,0,0,0.000516305291850584,4.53731782929492e-06,0.701040012456512,0.00855696829674242
404400,109484.854546532,103624.930307719,0.000377539817119281,4.13161165279478e-07,0.0027293465232328,0.000514987388183055,0,0,0.000516309950083529,4.54088963185093e-06,0.700826738313468,0.00855697038368981
405000,109484.854546532,103624.930307719,0.000376185239221416,4.42558681786473e-07,0.00273097171188131,0.00051516048165623,0,0,0.000516309530364708,4.54426085586136e-06,0.700495499432535,0.00855697039548747
405600,109484.854546532,103624.930307719,0.000374738934167584,4.30815486630361e-07,0.00273275751559906,0.000515333625756309,0,0,0.000516313845052612,4.54772644239634e-06,0.700089507562923,0.00855697036749643
406200,109484.854546532,103624.930307719,0.000373064982922095,5.14831414905914e-07,0.00273470361376775,0.000515507046913416,0,0,0.000516323029410983,4.5512920122168e-06,0.6997484578757,0.0085569707474629
406800,109484.854546532,103624.930307719,0.000371479959609544,4.74773927167533e-07,0.00273669089445336,0.000515682420330491,0,0,0.000516333704531291,4.55485071779886e-06,0.699345515526951,0.00855697077754933
407400,109484.854546532,103624.930307719,0.000369631995700105,5.84377495478463e-07,0.00273881473348005,0.000515858573278437,0,0,0.000516348665080047,4.55848518635363e-06,0.698972848074069,0.00855697084674891
408000,109484.854546532,103624.930307719,0.000367639025684045,6.41544663675146e-07,0.00274117671916935,0.000516034522131683,0,0,0.000516370912339692,4.56227583859917e-06,0.698633409210477,0.00855697084217845
408600,109484.854546532,103624.930307719,0.000365827345506857,5.38740251682329e-07,0.00274351237776401,0.000516209201297682,0,0,0.000516392959081699,4.5660117098236e-06,0.698408360175496,0.0085569710018446
409200,109484.854546532,103624.930307719,0.000364041431532692,5.92441525528826e-07,0.00274562753378474,0.000516383932708322,0,0,0.000516409126964956,4.56953256690237e-06,0.698195149953711,0.00855697097716787
409800,109484.854546532,103624.930307719,0.000362332033215661,5.91550263103283e-07,0.00274771549966492,0.000516559056211499,0,0,0.000516424957180792,4.5729985279359e-06,0.697969664949514,0.0085569709833665
410400,109484.854546532,103624.930307719,0.000360695909385286,5.80447210183349e-07,0.00274972657328838,0.000516734830385457,0,0,0.000516439062168816,4.5763799599937e-06,0.697766411192657,0.00855697033910415
411000,109484.854546532,103624.930307719,0.00035942811436732,5.06651637224388e-07,0.00275136786359088,0.000516910740815783,0,0,0.000516442678668708,4.57943303011985e-06,0.697369027626517,0.00855697038903085
411600,109484.854546532,103624.930307719,0.000358283117665101,4.3378248452624e-07,0.00275285941929358,0.000517087053756338,0,0,0.000516442202216264,4.58233780442734e-06,0.696634098889377,0.00855697039794796
412200,109484.854546532,103624.930307719,0.000357200714623327,3.72118180674715e-07,0.00275426124252779,0.000517264123145398,0,0,0.000516439362096736,4.58514796870361e-06,0.695787354320998,0.00855697041158927
412800,109484.854546532,103624.930307719,0.000355989878085364,2.79660518898541e-07,0.00275585498334496,0.000517439910719672,0,0,0.000516442449602363,4.58808385017629e-06,0.694720992615105,0.008556970400293
413400,109484.854546532,103624.930307719,0.00035467050546365,3.71781358829179e-07,0.002757356393597,0.000517617064583321,0,0,0.000516443071780151,4.59092938810063e-06,0.69391332578039,0.00855697040345485
414000,109484.854546532,103624.930307719,0.000353245396980104,3.26902252934444e-07,0.00275915032299795,0.000517792475576168,0,0,0.000516452703202816,4.59398158447474e-06,0.693132662723258,0.00855697040029677
414600,109484.854546532,103624.930307719,0.000351355473683834,5.40479382066913e-07,0.00276119274490327,0.000517966732729433,0,0,0.000516470235981728,4.59720724314184e-06,0.692392819701158,0.00855697042679823
415200,109484.854546532,103624.930307719,0.000349529575147941,6.22978017625106e-07,0.00276331585393152,0.000518141386888692,0,0,0.000516490630542241,4.60047321524958e-06,0.691711434218923,0.00855697047765851
415800,109484.854546532,103624.930307719,0.000348002872182146,4.18860509678054e-07,0.00276542319546135,0.000518317433824026,0,0,0.000516511099074623,4.60370179706183e-06,0.690868037956435,0.00855697045878139
416400,109484.854546532,103624.930307719,0.000346566587789054,3.38142535831748e-07,0.00276727161236,0.000518496781630751,0,0,0.000516524229335408,4.60670808657482e-06,0.690004451442213,0.00855697042566181
417000,109484.854546532,103624.930307719,0.000344793030961396,5.79799768433987e-07,0.00276913471536234,0.000518676919357755,0,0,0.000516537800835602,4.60970593213281e-06,0.689101561985586,0.00855697030669872
417600,109484.854546532,103624.930307719,0.00034318582847441,5.7538536144263e-07,0.00277108730347306,0.000518850312412734,0,0,0.00051655328884997,4.61274612300717e-06,0.688091864007983,0.00855696765683365
418200,109484.854546532,103624.930307719,0.000341679886176522,4.04936689042988e-07,0.00277312111977892,0.000519012981120548,0,0,0.000516572638927747,4.61584106951756e-06,0.68708973164655,0.00855696776536363
418800,109484.854546532,103624.930307719,0.000340085629352579,3.49608811545104e-07,0.0027751278286078,0.000519172599788776,0,0,0.000516591831415332,4.61889484410001e-06,0.68606847033205,0.00855696993251065
419400,109484.854546532,103624.930307719,0.000338616014754633,3.0032244819138e-07,0.00277697430740416,0.000519333305025572,0,0,0.000516606696469782,4.62180967885626e-06,0.685003146831705,0.00855697005505295
420000,109484.854546532,103624.930307719,0.00033715551068899,3.7797110209781e-07,0.00277865151067936,0.00051949311041677,0,0,0.000516615984359194,4.62456710622906e-06,0.684005001601657,0.00855697005309986
420600,109484.854546532,103624.930307719,0.000335705432220265,1.76243037112876e-07,0.0027806474656687,0.000519638603744072,0,0,0.000516634966951143,4.6275630251897e-06,0.68302115831215,0.00855696539876414
421200,109484.854546532,103624.930307719,0.00033431434697194,1.66319734370669e-07,0.00278233790658297,0.000519777315922956,0,0,0.000516643108760369,4.6302743180169e-06,0.681980276765635,0.00855696595649412
421800,109484.854546532,103624.930307719,0.000332872064978508,1.1682203702312e-07,0.00278414297460447,0.00051990134573725,0,0,0.000516655258916483,4.63307867963647e-06,0.680950002528667,0.008556966049784
422400,109484.854546532,103624.930307719,0.000331465416446476,1.13357888895868e-07,0.00278584898729595,0.000520008289725339,0,0,0.000516663510666044,4.6357923403188e-06,0.6798715157854,0.00855696501392168
423000,109484.854546532,103624.930307719,0.000330272071448715,1.29512335962564e-07,0.00278728069787015,0.000520101733469556,0,0,0.000516662736638781,4.63827875114951e-06,0.678845970498635,0.00855697002851406
423600,109484.854546532,103624.930307719,0.000328701003777277,2.47053439474636e-07,0.00278903926303406,0.000520176903562868,0,0,0.000516671801140462,4.64099854139545e-06,0.677878331785554,0.00855697066144137
424200,109484.854546532,103624.930307719,0.000327123010748741,2.3686141684267e-07,0.00279096066063626,0.000520243475811469,0,0,0.000516686310957713,4.64383736426641e-06,0.676977005722988,0.00855697080388962
424800,109484.854546532,103624.930307719,0.000324979650096107,2.94919894738875e-07,0.00279348092980264,0.000520295967877589,0,0,0.000516719253233069,4.64711513398936e-06,0.67598470339789,0.0085569707622458
425400,109484.854546532,103624.930307719,0.000323226431297848,2.70384515514216e-07,0.00279562932336096,0.000520348995312998,0,0,0.000516741812161327,4.65011010182888e-06,0.675435327897456,0.00855697073385422
426000,109484.854546532,103624.930307719,0.000321758503327233,2.43294735942099e-07,0.00279743751749557,0.00052039870228688,0,0,0.000516754572498778,4.65284456361434e-06,0.675266495410014,0.00855697072797023
426600,109484.854546532,103624.930307719,0.000320144527775123,2.39897727769082e-07,0.00279939286300147,0.000520442058071533,0,0,0.00051677210922344,4.65568304263862e-06,0.675352549331447,0.00855697076507042
427200,109484.854546532,103624.930307719,0.000317955169806223,5.56946378624898e-07,0.00280165563214056,0.00052047483996397,0,0,0.00051679963620514,4.65874552164205e-06,0.675403906825049,0.00855697077757028
427800,109484.854546532,103624.930307719,0.000316227403909857,5.38138789739311e-07,0.00280376664019112,0.000520506787431688,0,0,0.000516823192361868,4.66169383884194e-06,0.675463199908207,0.00855697078217298
428400,109484.854546532,103624.930307719,0.000314909590819813,4.20442322488083e-07,0.00280550193770399,0.000520543389604211,0,0,0.000516835757929915,4.66436416080945e-06,0.675489127734883,0.0085569708089171
429000,109484.854546532,103624.930307719,0.000313719334890989,4.02163415067978e-07,0.00280696286434262,0.000520584786012884,0,0,0.000516840321233519,4.66683293815185e-06,0.675485996415031,0.00855697087300084
429600,109484.854546532,103624.930307719,0.000312408101178797,4.31747531591953e-07,0.00280851089274001,0.000520627105624808,0,0,0.000516847832548589,4.66936714740541e-06,0.675431516349182,0.00855697019065559
430200,109484.854546532,103624.930307719,0.000310769929882439,6.10278748960297e-07,0.00281027403191497,0.000520669651868092,0,0,0.000516862523782095,4.6720610901656e-06,0.675280992432218,0.00855697020335714
430800,109484.854546532,103624.930307719,0.00030937137525416,5.39511614713261e-07,0.00281204839381905,0.000520715638355981,0,0,0.000516878044835847,4.67476627897277e-06,0.675072892729998,0.00855697002836555
431400,109484.854546532,103624.930307719,0.000308118555181625,4.10986658951665e-07,0.00281371595240551,0.000520767180055788,0,0,0.000516890747759037,4.67739738573582e-06,0.674733694881727,0.00855696961331579
432000,109484.854546532,103624.930307719,0.000306867745465752,3.99280110791266e-07,0.00281524006303997,0.000520824518938938,0,0,0.000516899376837716,4.67992762092044e-06,0.674275975724412,0.00855696966374476
