#t, p1, p2, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, totM_co2 
3.015e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000097,0.000000,0.869480,0.008390
3.018e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000098,0.000000,0.869580,0.008390
3.021e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000098,0.000000,0.869680,0.008390
3.024e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000098,0.000000,0.869780,0.008390
3.027e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000098,0.000000,0.869890,0.008390
3.030e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000098,0.000000,0.869990,0.008390
3.033e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000098,0.000000,0.870090,0.008390
3.036e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000098,0.000000,0.870190,0.008390
3.039e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000098,0.000000,0.870290,0.008390
3.042e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000099,0.000000,0.870400,0.008390
3.045e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000099,0.000000,0.870500,0.008390
3.048e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000099,0.000000,0.870600,0.008390
3.051e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000099,0.000000,0.870700,0.008390
3.054e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000099,0.000000,0.870800,0.008390
3.057e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000099,0.000000,0.870900,0.008390
3.060e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000099,0.000000,0.871000,0.008390
3.063e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000099,0.000000,0.871100,0.008390
3.066e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000100,0.000000,0.871200,0.008390
3.069e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000100,0.000000,0.871300,0.008390
3.072e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000100,0.000000,0.871390,0.008390
3.075e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000100,0.000000,0.871490,0.008390
3.078e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000100,0.000000,0.871590,0.008390
3.081e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000100,0.000000,0.871690,0.008390
3.084e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000100,0.000000,0.871790,0.008390
3.087e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000100,0.000000,0.871880,0.008390
3.090e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000100,0.000000,0.871980,0.008390
3.093e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000101,0.000000,0.872080,0.008390
3.096e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000101,0.000000,0.872180,0.008390
3.099e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000101,0.000000,0.872270,0.008390
3.102e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000101,0.000000,0.872370,0.008390
3.105e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000101,0.000000,0.872460,0.008390
3.108e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000101,0.000000,0.872560,0.008390
3.111e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000101,0.000000,0.872650,0.008390
3.114e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000101,0.000000,0.872750,0.008390
3.117e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000101,0.000000,0.872840,0.008390
3.120e+05,113900.000000,108000.000000,0.000000,0.000391,0.005632,0.001563,0.000000,0.000000,0.000102,0.000000,0.872940,0.008390
3.123e+05,113900.000000,108000.000000,0.000000,0.000391,0.005631,0.001563,0.000000,0.000000,0.000102,0.000000,0.873030,0.008390
3.126e+05,113900.000000,108000.000000,0.000000,0.000391,0.005631,0.001563,0.000000,0.000000,0.000102,0.000000,0.873130,0.008390
3.129e+05,113900.000000,108000.000000,0.000000,0.000391,0.005631,0.001563,0.000000,0.000000,0.000102,0.000000,0.873220,0.008390
3.132e+05,113900.000000,108000.000000,0.000000,0.000391,0.005631,0.001563,0.000000,0.000000,0.000102,0.000000,0.873320,0.008390
3.135e+05,113900.000000,108000.000000,0.000000,0.000391,0.005631,0.001563,0.000000,0.000000,0.000102,0.000000,0.873410,0.008390
3.138e+05,113900.000000,108000.000000,0.000000,0.000391,0.005631,0.001563,0.000000,0.000000,0.000102,0.000000,0.873510,0.008390
3.141e+05,113900.000000,108000.000000,0.000000,0.000391,0.005631,0.001563,0.000000,0.000000,0.000102,0.000000,0.873600,0.008390
3.144e+05,113900.000000,108000.000000,0.000000,0.000391,0.005631,0.001563,0.000000,0.000000,0.000103,0.000000,0.873690,0.008390
3.147e+05,113900.000000,108000.000000,0.000000,0.000391,0.005631,0.001563,0.000000,0.000000,0.000103,0.000000,0.873780,0.008390
3.150e+05,113900.000000,108000.000000,0.000000,0.000391,0.005631,0.001563,0.000000,0.000000,0.000103,0.000000,0.873880,0.008390
3.153e+05,113900.000000,108000.000000,0.000000,0.000391,0.005631,0.001563,0.000000,0.000000,0.000103,0.000000,0.873970,0.008390
3.156e+05,113900.000000,108000.000000,0.000000,0.000391,0.005631,0.001563,0.000000,0.000000,0.000103,0.000000,0.874060,0.008390
3.159e+05,113900.000000,108000.000000,0.000000,0.000391,0.005631,0.001563,0.000000,0.000000,0.000103,0.000000,0.874150,0.008390
3.162e+05,113900.000000,108000.000000,0.000000,0.000391,0.005630,0.001563,0.000000,0.000000,0.000103,0.000000,0.874250,0.008390
3.165e+05,113900.000000,108000.000000,0.000000,0.000391,0.005630,0.001563,0.000000,0.000000,0.000103,0.000000,0.874340,0.008390
3.168e+05,113900.000000,108000.000000,0.000000,0.000391,0.005630,0.001563,0.000000,0.000000,0.000103,0.000000,0.874430,0.008390
3.171e+05,113900.000000,108000.000000,0.000000,0.000391,0.005630,0.001563,0.000000,0.000000,0.000104,0.000000,0.874520,0.008390
3.174e+05,113900.000000,108000.000000,0.000000,0.000391,0.005630,0.001563,0.000000,0.000000,0.000104,0.000000,0.874610,0.008390
3.177e+05,113900.000000,108000.000000,0.000000,0.000391,0.005630,0.001563,0.000000,0.000000,0.000104,0.000000,0.874700,0.008390
3.180e+05,113900.000000,108000.000000,0.000000,0.000391,0.005630,0.001563,0.000000,0.000000,0.000104,0.000000,0.874790,0.008390
3.183e+05,113900.000000,108000.000000,0.000000,0.000391,0.005630,0.001563,0.000000,0.000000,0.000104,0.000000,0.874880,0.008390
3.186e+05,113900.000000,108000.000000,0.000000,0.000391,0.005630,0.001563,0.000000,0.000000,0.000104,0.000000,0.874970,0.008390
3.189e+05,113900.000000,108000.000000,0.000000,0.000391,0.005630,0.001563,0.000000,0.000000,0.000104,0.000000,0.875060,0.008390
3.192e+05,113900.000000,108000.000000,0.000000,0.000391,0.005630,0.001563,0.000000,0.000000,0.000104,0.000000,0.875150,0.008390
3.195e+05,113900.000000,108000.000000,0.000000,0.000391,0.005629,0.001563,0.000000,0.000000,0.000105,0.000000,0.875240,0.008390
3.198e+05,113900.000000,108000.000000,0.000000,0.000391,0.005629,0.001563,0.000000,0.000000,0.000105,0.000000,0.875330,0.008390
3.201e+05,113900.000000,108000.000000,0.000000,0.000391,0.005629,0.001563,0.000000,0.000000,0.000105,0.000000,0.875420,0.008390
3.204e+05,113900.000000,108000.000000,0.000000,0.000391,0.005629,0.001563,0.000000,0.000000,0.000105,0.000000,0.875510,0.008390
3.207e+05,113900.000000,108000.000000,0.000000,0.000391,0.005629,0.001563,0.000000,0.000000,0.000105,0.000000,0.875600,0.008390
3.210e+05,113900.000000,108000.000000,0.000000,0.000391,0.005629,0.001563,0.000000,0.000000,0.000105,0.000000,0.875680,0.008390
3.213e+05,113900.000000,108000.000000,0.000000,0.000391,0.005629,0.001563,0.000000,0.000000,0.000105,0.000000,0.875770,0.008390
3.216e+05,113900.000000,108000.000000,0.000000,0.000391,0.005629,0.001563,0.000000,0.000000,0.000105,0.000000,0.875860,0.008390
3.219e+05,113900.000000,108000.000000,0.000000,0.000391,0.005629,0.001563,0.000000,0.000000,0.000105,0.000000,0.875950,0.008390
3.222e+05,113900.000000,108000.000000,0.000000,0.000391,0.005629,0.001563,0.000000,0.000000,0.000106,0.000000,0.876030,0.008390
3.225e+05,113900.000000,108000.000000,0.000000,0.000391,0.005629,0.001563,0.000000,0.000000,0.000106,0.000000,0.876090,0.008390
3.228e+05,113900.000000,108000.000000,0.000000,0.000391,0.005628,0.001563,0.000000,0.000000,0.000106,0.000000,0.876160,0.008390
3.231e+05,113900.000000,108000.000000,0.000000,0.000391,0.005628,0.001563,0.000000,0.000000,0.000106,0.000000,0.876220,0.008390
3.234e+05,113900.000000,108000.000000,0.000000,0.000391,0.005628,0.001563,0.000000,0.000000,0.000106,0.000000,0.876290,0.008390
3.237e+05,113900.000000,108000.000000,0.000000,0.000391,0.005628,0.001563,0.000000,0.000000,0.000106,0.000000,0.876360,0.008390
3.240e+05,113900.000000,108000.000000,0.000000,0.000391,0.005628,0.001563,0.000000,0.000000,0.000106,0.000000,0.876420,0.008390
3.243e+05,113900.000000,108000.000000,0.000000,0.000391,0.005628,0.001563,0.000000,0.000000,0.000106,0.000000,0.876490,0.008390
3.246e+05,113900.000000,108000.000000,0.000000,0.000391,0.005628,0.001563,0.000000,0.000000,0.000107,0.000000,0.876550,0.008390
3.249e+05,113900.000000,108000.000000,0.000000,0.000391,0.005628,0.001563,0.000000,0.000000,0.000107,0.000000,0.876620,0.008390
3.252e+05,113900.000000,108000.000000,0.000000,0.000391,0.005628,0.001563,0.000000,0.000000,0.000107,0.000000,0.876680,0.008390
3.255e+05,113900.000000,108000.000000,0.000000,0.000391,0.005628,0.001563,0.000000,0.000000,0.000107,0.000000,0.876740,0.008390
3.258e+05,113900.000000,108000.000000,0.000000,0.000391,0.005628,0.001563,0.000000,0.000000,0.000107,0.000000,0.876810,0.008390
3.261e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000107,0.000000,0.876870,0.008390
3.264e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000107,0.000000,0.876940,0.008390
3.267e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000107,0.000000,0.877000,0.008390
3.270e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000107,0.000000,0.877060,0.008390
3.273e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000107,0.000000,0.877120,0.008390
3.276e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000107,0.000000,0.877190,0.008390
3.279e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000108,0.000000,0.877250,0.008390
3.282e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000108,0.000000,0.877310,0.008390
3.285e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000108,0.000000,0.877370,0.008390
3.288e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000108,0.000000,0.877440,0.008390
3.291e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000108,0.000000,0.877500,0.008390
3.294e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000108,0.000000,0.877560,0.008390
3.297e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000108,0.000000,0.877620,0.008390
3.300e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000108,0.000000,0.877690,0.008390
3.303e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000108,0.000000,0.877750,0.008390
3.306e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000109,0.000000,0.877810,0.008390
3.309e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000109,0.000000,0.877870,0.008390
3.312e+05,113900.000000,108000.000000,0.000000,0.000391,0.005627,0.001563,0.000000,0.000000,0.000109,0.000000,0.877930,0.008390
3.315e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000109,0.000000,0.877990,0.008390
3.318e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000109,0.000000,0.878050,0.008390
3.321e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000109,0.000000,0.878110,0.008390
3.324e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000109,0.000000,0.878170,0.008390
3.327e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000109,0.000000,0.878230,0.008390
3.330e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000109,0.000000,0.878290,0.008390
3.333e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000110,0.000000,0.878350,0.008390
3.336e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000110,0.000000,0.878410,0.008390
3.339e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000110,0.000000,0.878470,0.008390
3.342e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000110,0.000000,0.878530,0.008390
3.345e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000110,0.000000,0.878590,0.008390
3.348e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000110,0.000000,0.878650,0.008390
3.351e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000110,0.000000,0.878710,0.008390
3.354e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000110,0.000000,0.878770,0.008390
3.357e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000110,0.000000,0.878830,0.008390
3.360e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000111,0.000000,0.878880,0.008390
3.363e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000111,0.000000,0.878940,0.008390
3.366e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000111,0.000000,0.879000,0.008390
3.369e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000111,0.000000,0.879060,0.008390
3.372e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000111,0.000000,0.879120,0.008390
3.375e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000111,0.000000,0.879170,0.008390
3.378e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000111,0.000000,0.879230,0.008390
3.381e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000111,0.000000,0.879290,0.008390
3.384e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000111,0.000000,0.879350,0.008390
3.387e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000111,0.000000,0.879400,0.008390
3.390e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000111,0.000000,0.879460,0.008390
3.393e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000112,0.000000,0.879520,0.008390
3.396e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000112,0.000000,0.879570,0.008390
3.399e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000112,0.000000,0.879630,0.008390
3.402e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000112,0.000000,0.879690,0.008390
3.405e+05,113900.000000,108000.000000,0.000000,0.000391,0.005626,0.001563,0.000000,0.000000,0.000112,0.000000,0.879740,0.008390
3.408e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000112,0.000000,0.879800,0.008390
3.411e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000112,0.000000,0.879860,0.008390
3.414e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000112,0.000000,0.879910,0.008390
3.417e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000112,0.000000,0.879970,0.008390
3.420e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000112,0.000000,0.880020,0.008390
3.423e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000113,0.000000,0.880080,0.008390
3.426e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000113,0.000000,0.880130,0.008390
3.429e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000113,0.000000,0.880190,0.008390
3.432e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000113,0.000000,0.880240,0.008390
3.435e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000113,0.000000,0.880300,0.008390
3.438e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000113,0.000000,0.880350,0.008390
3.441e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000113,0.000000,0.880410,0.008390
3.444e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000113,0.000000,0.880460,0.008390
3.447e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000113,0.000000,0.880520,0.008390
3.450e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000113,0.000000,0.880570,0.008390
3.453e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000114,0.000000,0.880630,0.008390
3.456e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000114,0.000000,0.880680,0.008390
3.459e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000114,0.000000,0.880730,0.008390
3.462e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000114,0.000000,0.880790,0.008390
3.465e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000114,0.000000,0.880840,0.008390
3.468e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000114,0.000000,0.880890,0.008390
3.471e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000114,0.000000,0.880950,0.008390
3.474e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000114,0.000000,0.881000,0.008390
3.477e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000114,0.000000,0.881050,0.008390
3.480e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000115,0.000000,0.881110,0.008390
3.483e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000115,0.000000,0.881160,0.008390
3.486e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000115,0.000000,0.881210,0.008390
3.489e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000115,0.000000,0.881260,0.008390
3.492e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000115,0.000000,0.881310,0.008390
3.495e+05,113900.000000,108000.000000,0.000000,0.000391,0.005625,0.001563,0.000000,0.000000,0.000115,0.000000,0.881360,0.008390
3.498e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000115,0.000000,0.881420,0.008390
3.501e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000115,0.000000,0.881470,0.008390
3.504e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000115,0.000000,0.881520,0.008390
3.507e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000115,0.000000,0.881570,0.008390
3.510e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000115,0.000000,0.881620,0.008390
3.513e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000116,0.000000,0.881680,0.008390
3.516e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000116,0.000000,0.881720,0.008390
3.519e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000116,0.000000,0.881780,0.008390
3.522e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000116,0.000000,0.881830,0.008390
3.525e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000116,0.000000,0.881880,0.008390
3.528e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000116,0.000000,0.881930,0.008390
3.531e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000116,0.000000,0.881980,0.008390
3.534e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000116,0.000000,0.882030,0.008390
3.537e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000116,0.000000,0.882080,0.008390
3.540e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000116,0.000000,0.882130,0.008390
3.543e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000116,0.000000,0.882180,0.008390
3.546e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000117,0.000000,0.882230,0.008390
3.549e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000117,0.000000,0.882280,0.008390
3.552e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000117,0.000000,0.882330,0.008390
3.555e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000117,0.000000,0.882370,0.008390
3.558e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000117,0.000000,0.882420,0.008390
3.561e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000117,0.000000,0.882470,0.008390
3.564e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000117,0.000000,0.882520,0.008390
3.567e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000117,0.000000,0.882570,0.008390
3.570e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000117,0.000000,0.882620,0.008390
3.573e+05,113900.000000,108000.000000,0.000000,0.000391,0.005624,0.001563,0.000000,0.000000,0.000117,0.000000,0.882670,0.008390
3.576e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000118,0.000000,0.882720,0.008390
3.579e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000118,0.000000,0.882760,0.008390
3.582e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000118,0.000000,0.882810,0.008390
3.585e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000118,0.000000,0.882860,0.008390
3.588e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000118,0.000000,0.882910,0.008390
3.591e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000118,0.000000,0.882950,0.008390
3.594e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000118,0.000000,0.883000,0.008390
3.597e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000118,0.000000,0.883050,0.008390
3.600e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000118,0.000000,0.883100,0.008390
3.603e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000118,0.000000,0.883140,0.008390
3.606e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000118,0.000000,0.883190,0.008390
3.609e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000119,0.000000,0.883240,0.008390
3.612e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000119,0.000000,0.883280,0.008390
3.615e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000119,0.000000,0.883330,0.008390
3.618e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000119,0.000000,0.883380,0.008390
